Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2022-2023,SeriaA,Spezia,Opponent Total,,,27.0,38.0,31.0,4.0,1.0,3.0,2.0,31.8,0.23,2.8,0.07,155.0,483.0,32.1,970.0,163.0,35.3,35.4,279.0,50.5,43.2,503.0,27.0,5.4,55.0,1.45,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Hellas Verona,Lorenzo Montipò,it ITA,GK,26.0,37.0,59.0,1.0,1.0,4.0,3.0,49.6,0.27,-6.4,-0.17,360.0,775.0,46.5,905.0,124.0,62.9,44.3,284.0,72.5,52.1,496.0,26.0,5.2,55.0,1.49,15.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Hellas Verona,Simone Perilli,it ITA,GK,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.19,0.8,0.75,6.0,30.0,20.0,21.0,0.0,81.0,57.3,13.0,100.0,69.8,19.0,1.0,5.3,1.0,1.0,12.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Hellas Verona,Squad Total,,,26.6,38.0,59.0,1.0,1.0,4.0,3.0,50.3,0.27,-5.7,-0.15,366.0,805.0,45.5,926.0,124.0,63.3,,297.0,73.7,52.9,515.0,27.0,5.2,56.0,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Hellas Verona,Opponent Total,,,26.6,38.0,31.0,1.0,0.0,5.0,2.0,30.6,0.26,1.6,0.04,257.0,729.0,35.3,1301.0,151.0,44.0,36.6,236.0,66.1,49.2,494.0,27.0,5.5,43.0,1.13,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Cremonese,Marco Carnesecchi,it ITA,GK,22.0,27.0,47.0,2.0,3.0,7.0,1.0,44.2,0.28,-1.8,-0.07,157.0,523.0,30.0,745.0,135.0,52.2,41.4,203.0,66.0,53.1,402.0,29.0,7.2,29.0,1.07,14.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Cremonese,Ionuț Radu,ro ROU,GK,25.0,9.0,19.0,3.0,0.0,3.0,0.0,21.0,0.29,2.0,0.22,38.0,143.0,26.6,265.0,34.0,41.1,37.3,67.0,50.7,46.3,107.0,6.0,5.6,9.0,1.0,14.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Cremonese,Mouhamadou Sarr,sn SEN,GK,25.0,2.0,3.0,0.0,0.0,1.0,0.0,2.9,0.36,-0.1,-0.05,19.0,38.0,50.0,71.0,12.0,40.8,35.7,12.0,75.0,53.6,18.0,0.0,0.0,1.0,0.5,8.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Cremonese,Squad Total,,,26.0,38.0,69.0,5.0,3.0,11.0,1.0,68.1,0.29,0.1,0.0,214.0,704.0,30.4,1081.0,181.0,48.8,,282.0,62.8,51.5,527.0,35.0,6.6,39.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Cremonese,Opponent Total,,,26.6,38.0,36.0,5.0,0.0,2.0,1.0,33.4,0.21,-1.6,-0.04,161.0,422.0,38.2,1014.0,196.0,30.4,33.3,300.0,38.0,36.4,517.0,30.0,5.8,34.0,0.89,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sampdoria,Emil Audero,it ITA,GK,25.0,25.0,39.0,5.0,0.0,4.0,2.0,32.3,0.21,-4.7,-0.19,159.0,441.0,36.1,714.0,104.0,45.8,39.1,200.0,57.0,44.2,356.0,24.0,6.7,23.0,0.92,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sampdoria,Nicola Ravaglia,it ITA,GK,33.0,9.0,23.0,2.0,0.0,3.0,0.0,17.9,0.26,-5.1,-0.57,49.0,145.0,33.8,226.0,45.0,42.5,35.6,99.0,49.5,37.6,155.0,10.0,6.5,1.0,0.11,10.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sampdoria,Martin Turk,si SVN,GK,18.0,4.0,9.0,1.0,0.0,3.0,0.0,8.0,0.26,-1.0,-0.25,35.0,78.0,44.9,99.0,15.0,41.4,35.1,43.0,86.0,56.3,60.0,0.0,0.0,2.0,0.5,12.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sampdoria,Squad Total,,,27.9,38.0,71.0,8.0,0.0,10.0,2.0,58.2,0.23,-10.8,-0.28,243.0,664.0,36.6,1039.0,164.0,44.7,,342.0,58.5,43.8,571.0,34.0,6.0,26.0,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,SeriaA,Sampdoria,Opponent Total,,,26.7,38.0,24.0,1.0,0.0,3.0,1.0,26.2,0.21,3.2,0.08,159.0,449.0,35.4,1033.0,163.0,35.1,33.8,215.0,40.0,39.2,483.0,27.0,5.6,28.0,0.74,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
