Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2022-2023,LaLiga,Valladolid,Opponent Total,,,27.4,38.0,33.0,3.0,0.0,4.0,1.0,34.2,0.22,2.2,0.06,250.0,605.0,41.3,908.0,152.0,43.3,37.6,317.0,66.9,50.6,527.0,18.0,3.4,45.0,1.18,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Espanyol,Fernando Pacheco,es ESP,GK,30.0,16.0,33.0,4.0,0.0,3.0,0.0,26.6,0.25,-6.4,-0.4,127.0,272.0,46.7,417.0,56.0,42.4,36.2,137.0,69.3,49.6,242.0,16.0,6.6,19.0,1.19,13.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Espanyol,Álvaro Fernández,es ESP,GK,24.0,11.0,18.0,0.0,0.0,4.0,1.0,15.2,0.31,-1.8,-0.17,104.0,221.0,47.1,253.0,37.0,55.7,42.5,103.0,77.7,54.8,153.0,5.0,3.3,15.0,1.36,16.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Espanyol,Benjamin Lecomte,fr FRA,GK,31.0,10.0,14.0,0.0,0.0,2.0,1.0,10.4,0.26,-2.6,-0.26,72.0,160.0,45.0,192.0,25.0,57.3,43.1,80.0,62.5,47.0,146.0,4.0,2.7,11.0,1.1,15.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Espanyol,Joan García,es ESP,GK,21.0,1.0,3.0,1.0,0.0,0.0,0.0,1.8,0.21,-1.2,-1.16,2.0,6.0,33.3,27.0,4.0,14.8,21.7,3.0,66.7,47.3,16.0,2.0,12.5,1.0,1.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Espanyol,Squad Total,,,27.6,38.0,69.0,5.0,1.0,9.0,2.0,54.5,0.27,-12.5,-0.33,305.0,659.0,46.3,889.0,122.0,48.6,36.2,323.0,70.3,50.6,557.0,27.0,4.8,46.0,1.21,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Espanyol,Opponent Total,,,27.6,38.0,52.0,5.0,0.0,9.0,1.0,50.2,0.29,-0.8,-0.02,199.0,501.0,39.7,967.0,195.0,34.7,34.3,280.0,58.9,45.8,542.0,38.0,7.0,33.0,0.87,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Elche,Édgar Badía,es ESP,GK,30.0,36.0,63.0,7.0,0.0,4.0,2.0,69.5,0.31,8.5,0.24,191.0,422.0,45.3,772.0,166.0,33.8,34.2,296.0,54.4,41.7,574.0,21.0,3.7,20.0,0.56,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Elche,Axel Werner,ar ARG,GK,26.0,2.0,4.0,0.0,0.0,2.0,0.0,2.4,0.31,-1.6,-0.82,4.0,20.0,20.0,53.0,9.0,32.1,34.9,16.0,18.8,33.8,26.0,1.0,3.8,1.0,0.5,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Elche,Squad Total,,,28.3,38.0,67.0,7.0,0.0,6.0,2.0,71.9,0.31,6.9,0.18,195.0,442.0,44.1,825.0,175.0,33.7,,312.0,52.6,41.3,600.0,22.0,3.7,21.0,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-2023,LaLiga,Elche,Opponent Total,,,27.3,38.0,30.0,4.0,0.0,7.0,0.0,33.4,0.23,3.4,0.09,202.0,487.0,41.5,907.0,133.0,34.4,33.8,275.0,63.6,47.6,581.0,26.0,4.5,29.0,0.76,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
