Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2019-2020,SeriaA,Bologna,Łukasz Skorupski,pl POL,GK,28.0,37.0,64.0,6.0,2.0,6.0,1.0,53.9,0.26,-9.1,-0.25,161.0,364.0,44.2,848.0,218.0,29.7,31.5,291.0,38.5,33.6,474.0,44.0,9.3,29.0,0.78,12.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Bologna,Angelo da Costa Júnior,br BRA,GK,35.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.1,-0.8,-0.79,0.0,2.0,0.0,22.0,4.0,9.1,27.0,4.0,0.0,15.8,8.0,0.0,0.0,1.0,1.0,33.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Bologna,Squad Total,,,27.2,38.0,65.0,6.0,2.0,6.0,1.0,54.1,0.26,-9.9,-0.26,161.0,366.0,44.0,870.0,222.0,29.2,31.4,295.0,38.0,33.3,482.0,44.0,9.1,30.0,0.79,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Bologna,Opponent Total,,,26.9,38.0,52.0,5.0,1.0,6.0,4.0,46.1,0.25,-1.9,-0.05,222.0,547.0,40.6,869.0,151.0,41.2,34.6,355.0,53.2,39.8,564.0,15.0,2.7,25.0,0.66,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Udinese,Juan Musso,ar ARG,GK,25.0,38.0,51.0,8.0,2.0,4.0,0.0,52.1,0.22,1.1,0.03,184.0,421.0,43.7,812.0,171.0,34.5,32.7,358.0,39.4,34.1,581.0,25.0,4.3,20.0,0.53,11.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Udinese,Squad Total,,,26.5,38.0,51.0,8.0,2.0,4.0,0.0,52.1,0.22,1.1,0.03,184.0,421.0,43.7,812.0,171.0,34.5,32.7,358.0,39.4,34.1,581.0,25.0,4.3,20.0,0.53,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Udinese,Opponent Total,,,27.2,38.0,37.0,0.0,0.0,4.0,0.0,36.2,0.26,-0.8,-0.02,131.0,342.0,38.3,800.0,145.0,31.3,31.8,280.0,32.9,33.1,560.0,26.0,4.6,43.0,1.13,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Cagliari,Robin Olsen,se SWE,GK,29.0,16.9,24.0,4.0,0.0,1.0,2.0,23.2,0.22,1.2,0.07,87.0,246.0,35.4,328.0,62.0,49.7,40.2,159.0,52.2,42.4,293.0,8.0,2.7,5.0,0.3,10.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Cagliari,Alessio Cragno,it ITA,GK,25.0,16.0,21.0,1.0,0.0,2.0,1.0,21.6,0.22,1.6,0.1,68.0,224.0,30.4,314.0,74.0,45.5,37.0,156.0,51.9,39.9,274.0,12.0,4.4,7.0,0.44,10.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Cagliari,Rafael,br BRA,GK,37.0,5.0,11.0,2.0,0.0,0.0,0.0,7.6,0.33,-3.4,-0.68,33.0,71.0,46.5,109.0,18.0,51.4,37.0,46.0,32.6,31.3,98.0,3.0,3.1,3.0,0.59,11.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Cagliari,Squad Total,,,27.4,38.0,56.0,7.0,0.0,3.0,3.0,52.3,0.23,-0.7,-0.02,188.0,541.0,34.8,751.0,154.0,48.2,38.4,361.0,49.6,39.9,665.0,23.0,3.5,15.0,0.39,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Cagliari,Opponent Total,,,27.0,38.0,52.0,4.0,0.0,3.0,2.0,37.4,0.23,-12.6,-0.33,130.0,322.0,40.4,742.0,187.0,27.8,30.6,310.0,37.4,34.5,581.0,22.0,3.8,22.0,0.58,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Sampdoria,Emil Audero,it ITA,GK,22.0,36.0,60.0,7.0,0.0,10.0,4.0,47.9,0.25,-8.1,-0.23,187.0,519.0,36.0,742.0,132.0,45.7,37.2,291.0,61.9,44.6,603.0,16.0,2.7,32.0,0.89,14.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Sampdoria,Wladimiro Falcone,it ITA,GK,24.0,2.0,5.0,1.0,0.0,0.0,0.0,5.6,0.36,0.6,0.32,5.0,25.0,20.0,43.0,10.0,34.9,29.8,18.0,55.6,44.9,27.0,0.0,0.0,2.0,1.0,16.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Sampdoria,Squad Total,,,26.0,38.0,65.0,8.0,0.0,10.0,4.0,53.5,0.26,-7.5,-0.2,192.0,544.0,35.3,785.0,142.0,45.1,36.8,309.0,61.5,44.6,630.0,16.0,2.5,34.0,0.89,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Sampdoria,Opponent Total,,,26.9,38.0,48.0,9.0,3.0,4.0,0.0,47.4,0.21,-0.6,-0.02,132.0,373.0,35.4,886.0,203.0,28.9,30.3,323.0,36.2,33.9,640.0,17.0,2.7,19.0,0.5,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Torino,Salvatore Sirigu,it ITA,GK,32.0,36.0,64.0,9.0,3.0,6.0,3.0,59.1,0.26,-1.9,-0.05,243.0,523.0,46.5,823.0,112.0,40.0,35.4,333.0,58.3,41.1,588.0,22.0,3.7,18.0,0.5,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Torino,Antonio Rosati,it ITA,GK,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.09,-0.6,-0.57,9.0,16.0,56.3,20.0,6.0,35.0,30.9,15.0,60.0,40.9,13.0,0.0,0.0,0.0,0.0,9.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Torino,Samir Ujkani,xk KVX,GK,31.0,1.0,3.0,1.0,0.0,1.0,0.0,2.4,0.23,-0.6,-0.62,6.0,13.0,46.2,42.0,2.0,28.6,31.9,8.0,12.5,25.8,12.0,0.0,0.0,1.0,1.0,15.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Torino,Squad Total,,,27.3,38.0,68.0,10.0,3.0,7.0,3.0,61.9,0.25,-3.1,-0.08,258.0,552.0,46.7,885.0,120.0,39.3,35.1,356.0,57.3,40.8,613.0,22.0,3.6,19.0,0.5,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Torino,Opponent Total,,,27.0,38.0,46.0,7.0,0.0,7.0,2.0,41.0,0.23,-3.0,-0.08,155.0,410.0,37.8,851.0,183.0,32.9,32.7,282.0,46.1,38.0,595.0,32.0,5.4,39.0,1.03,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Genoa,Mattia Perin,it ITA,GK,26.0,21.0,38.0,1.0,1.0,3.0,1.0,34.6,0.33,-2.4,-0.12,129.0,373.0,34.6,538.0,90.0,51.3,40.1,189.0,51.3,41.6,341.0,18.0,5.3,12.0,0.57,12.8,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Genoa,Ionuț Radu,ro ROU,GK,22.0,17.0,35.0,6.0,2.0,4.0,1.0,31.3,0.26,-2.7,-0.16,61.0,169.0,36.1,504.0,90.0,29.0,31.0,152.0,15.1,26.1,252.0,8.0,3.2,7.0,0.41,11.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-2020,SeriaA,Genoa,Squad Total,,,26.8,38.0,73.0,7.0,3.0,7.0,2.0,65.8,0.29,-5.2,-0.14,190.0,542.0,35.1,1042.0,180.0,40.5,35.7,341.0,35.2,34.7,593.0,26.0,4.4,19.0,0.5,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
