Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Unnamed: 19_level_0_Ast,Unnamed: 20_level_0_xAG,Unnamed: 21_level_0_xA,Unnamed: 22_level_0_A-xAG,Unnamed: 23_level_0_KP,Unnamed: 24_level_0_1/3,Unnamed: 25_level_0_PPA,Unnamed: 26_level_0_CrsPA,Unnamed: 27_level_0_PrgP,Unnamed: 28_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,T_o,T_o.1,T_o.2,T_o.3,T_o.4,S_h,S_h.1,S_h.2,M_e,M_e.1,M_e.2,L_o,L_o.1,L_o.2,U_n.5,U_n.6,E_x,E_x.1,U_n.7,U_n.8,U_n.9,U_n.10,U_n.11,U_n.12,Expected_xA,Expected_A-xAG
2020-2021,LaLiga,Real Madrid,Mariano,do DOM,FW,26.0,5.7,75.0,107.0,70.1,1034.0,160.0,44.0,58.0,75.9,18.0,24.0,75.0,4.0,6.0,66.7,0.0,0.1,0.2,-0.1,2.0,4.0,2.0,0.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Miguel Gutiérrez,es ESP,DF,19.0,3.5,240.0,283.0,84.8,3202.0,885.0,154.0,164.0,93.9,64.0,76.0,84.2,9.0,16.0,56.3,1.0,0.3,0.3,0.7,4.0,19.0,4.0,1.0,21.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Martin Ødegaard,no NOR,MF,21.0,2.6,145.0,171.0,84.8,2219.0,484.0,74.0,78.0,94.9,53.0,62.0,85.5,10.0,16.0,62.5,0.0,0.4,0.4,-0.4,5.0,13.0,2.0,0.0,20.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Blanco,es ESP,"MF,FW",20.0,2.4,157.0,171.0,91.8,2470.0,650.0,83.0,89.0,93.3,61.0,62.0,98.4,6.0,9.0,66.7,0.0,0.1,0.2,-0.1,2.0,12.0,1.0,1.0,18.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Luka Jović,rs SRB,FW,22.0,1.7,33.0,40.0,82.5,411.0,30.0,22.0,25.0,88.0,8.0,8.0,100.0,1.0,2.0,50.0,0.0,0.1,0.1,-0.1,2.0,1.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Marvin,es ESP,"DF,MF",20.0,1.5,68.0,85.0,80.0,943.0,245.0,38.0,41.0,92.7,24.0,28.0,85.7,2.0,6.0,33.3,1.0,0.1,0.0,0.9,2.0,2.0,1.0,0.0,6.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Víctor Chust,es ESP,DF,20.0,1.1,68.0,76.0,89.5,1390.0,511.0,17.0,18.0,94.4,44.0,48.0,91.7,7.0,10.0,70.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Sergio Arribas,es ESP,"MF,FW",18.0,1.5,72.0,89.0,80.9,967.0,229.0,47.0,50.0,94.0,20.0,24.0,83.3,3.0,4.0,75.0,0.0,0.0,0.1,0.0,1.0,3.0,3.0,0.0,8.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Hugo Duro,es ESP,FW,20.0,0.6,6.0,7.0,85.7,70.0,11.0,5.0,6.0,83.3,1.0,1.0,100.0,0.0,0.0,,0.0,0.1,0.1,-0.1,1.0,0.0,0.0,0.0,1.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Borja Mayoral,es ESP,FW,23.0,0.3,3.0,5.0,60.0,48.0,0.0,0.0,0.0,,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,LaLiga,Real Madrid,Squad Total,,,27.9,38.0,20652.0,24119.0,85.6,352965.0,111437.0,9790.0,10620.0,92.2,7728.0,8593.0,89.9,2214.0,3224.0,68.7,53.0,47.4,48.8,5.6,438.0,1525.0,401.0,77.0,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
