Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2018-2019,LaLiga,Girona,Opponent Total,,,27.1,38.0,37.0,6.0,1.0,3.0,0.0,41.3,0.26,4.3,0.11,254.0,652.0,39.0,856.0,139.0,51.3,39.1,280.0,76.1,53.0,578.0,34.0,5.9,39.0,1.03,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Huesca,Roberto Santamaría,es ESP,GK,33.0,20.0,30.0,6.0,1.0,0.0,1.0,33.5,0.3,4.5,0.23,219.0,483.0,45.3,418.0,37.0,78.2,51.2,165.0,94.5,63.4,309.0,5.0,1.6,7.0,0.35,11.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Huesca,Aleksandar Jovanović,rs SRB,GK,25.0,12.0,19.0,2.0,1.0,1.0,1.0,17.1,0.33,-0.9,-0.08,74.0,237.0,31.2,252.0,23.0,64.3,44.6,80.0,93.8,60.8,140.0,2.0,1.4,4.0,0.33,11.3,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Huesca,Axel Werner,ar ARG,GK,22.0,6.0,16.0,1.0,0.0,0.0,1.0,10.9,0.31,-4.1,-0.69,39.0,131.0,29.8,112.0,15.0,65.2,43.8,65.0,89.2,59.1,76.0,0.0,0.0,1.0,0.17,10.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Huesca,Squad Total,,,26.7,38.0,65.0,9.0,2.0,1.0,3.0,61.5,0.31,-0.5,-0.01,332.0,851.0,39.0,782.0,75.0,71.9,48.0,310.0,93.2,61.9,525.0,7.0,1.3,12.0,0.32,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Huesca,Opponent Total,,,26.6,38.0,43.0,6.0,1.0,7.0,0.0,46.0,0.27,3.0,0.08,195.0,569.0,34.3,861.0,176.0,42.5,37.0,295.0,68.8,51.7,636.0,33.0,5.2,45.0,1.18,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Rayo Vallecano,Stole Dimitrievski,mk MKD,GK,24.0,21.0,35.0,6.0,0.0,5.0,0.0,32.9,0.27,-2.1,-0.1,132.0,322.0,41.0,472.0,115.0,46.2,37.5,168.0,61.9,46.6,319.0,8.0,2.5,17.0,0.81,14.4,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Rayo Vallecano,Alberto García,es ESP,GK,33.0,17.0,35.0,1.0,0.0,5.0,1.0,32.9,0.34,-1.1,-0.06,108.0,259.0,41.7,415.0,82.0,41.9,37.2,138.0,61.6,46.3,255.0,5.0,2.0,18.0,1.06,15.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Rayo Vallecano,Squad Total,,,26.6,38.0,70.0,7.0,0.0,10.0,1.0,65.8,0.3,-3.2,-0.08,240.0,581.0,41.3,887.0,197.0,44.2,37.4,306.0,61.8,46.5,574.0,13.0,2.3,35.0,0.92,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-2019,LaLiga,Rayo Vallecano,Opponent Total,,,26.9,38.0,41.0,5.0,1.0,3.0,1.0,49.3,0.3,9.3,0.25,234.0,625.0,37.4,803.0,139.0,48.6,39.5,307.0,76.5,55.0,576.0,22.0,3.8,22.0,0.58,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
