Season,League,Team,Unnamed: 0_level_0_Player,Unnamed: 1_level_0_Nation,Unnamed: 2_level_0_Pos,Unnamed: 3_level_0_Age,Unnamed: 4_level_0_90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att,Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Unnamed: 30_level_0_Matches,S_e,L_e,T_e,U_n,U_n.1,U_n.2,U_n.3,U_n.4,G_o,G_o.1,G_o.2,G_o.3,G_o.4,E_x,E_x.1,E_x.2,E_x.3,L_a,L_a.1,L_a.2,P_a,P_a.1,P_a.2,P_a.3,G_o.5,G_o.6,G_o.7,C_r,C_r.1,C_r.2,S_w,S_w.1,S_w.2,U_n.5
2020-2021,SeriaA,Torino,Salvatore Sirigu,it ITA,GK,33.0,32.0,62.0,8.0,1.0,6.0,0.0,50.4,0.32,-11.6,-0.36,168.0,418.0,40.2,734.0,108.0,38.3,33.6,271.0,50.6,37.9,486.0,11.0,2.3,21.0,0.66,14.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Torino,Vanja Milinković-Savić,rs SRB,GK,23.0,5.0,6.0,1.0,0.0,0.0,0.0,5.4,0.22,-0.6,-0.12,20.0,72.0,27.8,143.0,17.0,38.5,36.1,32.0,53.1,44.7,64.0,1.0,1.6,10.0,2.0,19.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Torino,Samir Ujkani,xk KVX,GK,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.09,-0.7,-0.73,2.0,5.0,40.0,20.0,5.0,25.0,30.9,6.0,0.0,26.0,19.0,0.0,0.0,0.0,0.0,11.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Torino,Squad Total,,,26.9,38.0,69.0,9.0,1.0,6.0,0.0,56.0,0.3,-13.0,-0.34,190.0,495.0,38.4,897.0,130.0,38.0,34.0,309.0,49.8,38.4,569.0,12.0,2.1,31.0,0.82,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Torino,Opponent Total,,,27.1,38.0,50.0,5.0,1.0,10.0,1.0,50.3,0.3,1.3,0.03,142.0,344.0,41.3,893.0,182.0,26.1,30.4,270.0,41.1,35.7,611.0,27.0,4.4,36.0,0.95,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Benevento,Lorenzo Montipò,it ITA,GK,24.0,37.0,74.0,4.0,0.0,8.0,6.0,62.3,0.34,-5.7,-0.15,204.0,578.0,35.3,966.0,178.0,43.5,36.8,271.0,58.3,43.4,620.0,19.0,3.1,21.0,0.57,11.6,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Benevento,Niccolò Manfredini,it ITA,GK,32.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.18,-0.1,-0.08,1.0,5.0,20.0,24.0,9.0,8.3,25.6,7.0,42.9,36.9,19.0,2.0,10.5,3.0,3.0,13.0,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Benevento,Squad Total,,,28.7,38.0,75.0,4.0,0.0,9.0,6.0,63.2,0.34,-5.8,-0.15,205.0,583.0,35.2,990.0,187.0,42.6,36.5,278.0,57.9,43.2,639.0,21.0,3.3,24.0,0.63,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Benevento,Opponent Total,,,27.2,38.0,40.0,5.0,0.0,11.0,0.0,36.1,0.23,-3.9,-0.1,112.0,284.0,39.4,828.0,172.0,24.2,29.2,226.0,37.2,33.0,528.0,25.0,4.7,35.0,0.92,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Alex Cordaz,it ITA,GK,37.0,36.0,91.0,5.0,2.0,9.0,2.0,72.1,0.33,-16.9,-0.47,195.0,502.0,38.8,1134.0,164.0,33.5,31.8,306.0,39.9,33.2,555.0,18.0,3.2,36.0,1.0,15.1,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Gian Crespi,it ITA,GK,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.44,0.4,0.44,7.0,11.0,63.6,29.0,4.0,27.6,26.3,11.0,27.3,28.0,14.0,0.0,0.0,1.0,1.0,18.7,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Marco Festa,it ITA,GK,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9,0.11,-0.1,-0.1,8.0,13.0,61.5,26.0,9.0,30.8,31.1,10.0,50.0,36.7,20.0,0.0,0.0,1.0,1.0,11.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Squad Total,,,27.8,38.0,92.0,5.0,2.0,9.0,2.0,73.4,0.32,-16.6,-0.44,210.0,526.0,39.9,1189.0,177.0,33.3,31.6,327.0,39.8,33.1,589.0,18.0,3.1,38.0,1.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Crotone,Opponent Total,,,27.1,38.0,45.0,9.0,1.0,3.0,1.0,39.3,0.26,-4.7,-0.12,169.0,446.0,37.9,951.0,160.0,33.5,32.5,225.0,56.4,40.6,410.0,25.0,6.1,36.0,0.95,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Luigi Sepe,it ITA,GK,29.0,36.0,76.0,2.0,0.0,8.0,3.0,56.8,0.31,-16.2,-0.45,298.0,554.0,53.8,1165.0,182.0,38.1,34.4,274.0,40.1,36.5,619.0,16.0,2.6,24.0,0.67,13.9,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Simone Colombi,it ITA,GK,29.0,2.0,7.0,1.0,0.0,2.0,0.0,4.4,0.35,-2.6,-1.28,17.0,30.0,56.7,41.0,6.0,53.7,37.5,11.0,72.7,49.4,27.0,0.0,0.0,0.0,0.0,7.5,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Squad Total,,,28.0,38.0,83.0,3.0,0.0,10.0,3.0,61.2,0.31,-18.8,-0.49,315.0,584.0,53.9,1206.0,188.0,38.6,34.5,285.0,41.4,37.0,646.0,16.0,2.5,24.0,0.63,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-2021,SeriaA,Parma,Opponent Total,,,27.1,38.0,39.0,5.0,1.0,4.0,0.0,40.5,0.28,1.5,0.04,113.0,313.0,36.1,871.0,178.0,25.5,29.2,249.0,36.5,33.3,496.0,12.0,2.4,32.0,0.84,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
